Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,JANG2024
Hand Fetched:,N
Comment:,Extracted from Jang2024 (10.1016/j.calphad.2024.102769)

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Hf0.40 Nb0.40 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.50 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.10 Ta0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.20 Ta0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.30 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.40 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.10 Ta0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.20 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.30 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,69400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Nb0.10 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,68200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Nb0.20 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67599999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Nb0.10 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,62800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.33 Nb0.33 W0.33,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,82100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Nb0.25 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Nb0.50 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,77900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.25 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.10 W0.80,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,136199999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.20 W0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,122600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.30 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,109300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.40 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.50 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,88000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.60 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,80200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.70 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,73900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Nb0.80 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.10 W0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,114500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.20 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,104600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.30 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.40 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,88200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.50 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.60 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Nb0.70 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,68400000000.00001,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.10 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.20 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.30 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.40 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,80400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.50 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Nb0.60 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67400000000.00001,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.10 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,91900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.20 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,85500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.30 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,78300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.40 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Nb0.50 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,65500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.10 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,82000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.20 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.30 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,69000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Nb0.40 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,63000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.10 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.20 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,65599999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Nb0.30 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,60100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Nb0.10 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,61900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Nb0.20 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,56200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Nb0.10 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,51500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.33 Mo0.33 V0.33,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,73400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.25 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,71700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.50 V0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.25 V0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,65800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.10 V0.80,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,68099999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.20 V0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.30 V0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.40 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.50 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.60 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.70 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.80 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.10 V0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,67300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.20 V0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.30 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,74300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.40 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,79100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.50 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,85600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.60 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,93900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.70 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,103600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.10 V0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,64900000000.00001,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.20 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,68599999999.99999,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.30 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.40 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,77100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.50 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,82500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.60 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,89000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.10 V0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,61700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.20 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,66000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.30 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.40 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.50 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,80000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.10 V0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,58100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.20 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,62000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.30 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,68000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.40 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,72700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.10 V0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,55200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.20 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,60200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.30 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,65800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.10 V0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,53000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.20 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,58600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Mo0.10 V0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,49400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.25 Ta0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,82600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.10 Ta0.80,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.10 Ta0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,88000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.10 Ta0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.10 Ta0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,79600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.40 Mo0.20 Ta0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.10 Ta0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,77300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.20 Ta0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,80800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.10 Ta0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,75100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.20 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,78600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.60 Mo0.30 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,81100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.10 Ta0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,73000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.70 Mo0.20 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,76600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.80 Mo0.10 Ta0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,70800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.33 Mo0.33 W0.33,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,99400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.25 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.25 Mo0.50 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,108900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.50 Mo0.25 W0.25,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.10 W0.80,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,148000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.20 W0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,146900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.30 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,145500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.40 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,143600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.50 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,141600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.60 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,139200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.70 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,137199999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.10 Mo0.80 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,135100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.10 W0.70,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,124500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.20 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.30 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,121800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.40 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,120300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.50 W0.30,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,118700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.60 W0.20,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,117000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.20 Mo0.70 W0.10,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,115500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.10 W0.60,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,108300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.20 W0.50,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,106300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Hf0.30 Mo0.30 W0.40,BCC,None,None,shear modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,104600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
