Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
Pos 7,Co20.5Fe10.1Ni29.0Zn39.5,FCC,ED,electrodeposition from elemental metal salts thermostated at 55*C onto a polished brass anode,reduced elastic modulus,EXP,None,298.0,133511450381.679,6564885496.182996,Pa,F10,10.3390/met14060700
Pos 8,Co20.9Fe11.9Ni24.8Zn42.3,FCC,ED,electrodeposition from elemental metal salts thermostated at 55*C onto a polished brass anode,reduced elastic modulus,EXP,None,298.0,140458015267.175,7175572519.084,Pa,F10,10.3390/met14060700
Pos 9,Co19.1Fe16.9Ni19.9Zn44.1,FCC,ED,electrodeposition from elemental metal salts thermostated at 55*C onto a polished brass anode,reduced elastic modulus,EXP,None,298.0,120305343511.45001,3511450381.6789975,Pa,F10,10.3390/met14060700
NiFeCo,Ni40 Fe29 Co31,FCC,ED,None,nanohardness,EXP,None,298.0,4615212527.9642,76062639.82103023,Pa,F10a,10.1016/j.jallcom.2023.170026
W25,Ni18 Fe34 Co23 W25,amorphous,ED,None,nanohardness,EXP,None,298.0,5290827740.49217,170022371.3646496,Pa,F10a,10.1016/j.jallcom.2023.170026
Mo25,Ni21 Fe27 Co29 Mo23,amorphous,ED,None,nanohardness,EXP,None,298.0,5272930648.76957,210290827.74049002,Pa,F10a,10.1016/j.jallcom.2023.170026
MoW-EQ,Ni30 Fe23 Co22 Mo13 W13,amorphous,ED,None,nanohardness,EXP,None,298.0,4588366890.38031,192393736.0179,Pa,F10a,10.1016/j.jallcom.2023.170026
MoW-CF,Ni8 Fe34 Co30 Mo14 W13,amorphous,ED,None,nanohardness,EXP,None,298.0,4011185682.32662,125279642.05815944,Pa,F10a,10.1016/j.jallcom.2023.170026
NiFeCo,Ni40 Fe29 Co31,FCC,ED,None,reduced elastic modulus,EXP,None,298.0,122731343283.582,9298507462.686005,Pa,F10a,10.1016/j.jallcom.2023.170026
W25,Ni18 Fe34 Co23 W25,amorphous,ED,None,reduced elastic modulus,EXP,None,298.0,117925373134.328,8358208955.224001,Pa,F10a,10.1016/j.jallcom.2023.170026
Mo25,Ni21 Fe27 Co29 Mo23,amorphous,ED,None,reduced elastic modulus,EXP,None,298.0,133283582089.552,14000000000.0,Pa,F10a,10.1016/j.jallcom.2023.170026
MoW-EQ,Ni30 Fe23 Co22 Mo13 W13,amorphous,ED,None,reduced elastic modulus,EXP,None,298.0,106850746268.65599,10134328358.209003,Pa,F10a,10.1016/j.jallcom.2023.170026
MoW-CF,Ni8 Fe34 Co30 Mo14 W13,amorphous,ED,None,reduced elastic modulus,EXP,None,298.0,97238805970.1492,6582089552.238798,Pa,F10a,10.1016/j.jallcom.2023.170026
