Name:,Adam Krajewski
Email:,ak@ainm.io
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Gd20 Tb20 Er20 Al20 Co20,amorphous,VAM+VIM+MS,BMG designed for magnetocaloric applications; surface layer of ingot removed and then melt spun at 30m/s onto copper resulting in 4mm width and 30um thickness,peak magnetic entropy change,EXP,5T,None,7.66,None,J/kgK,T2,10.1016/j.cjph.2024.09.021
None,Er20 Dy20 Co20 Al20 Gd20,amorphous,AAM+SC,AAM and scution cast into 1.5mm diameter copper mold ,curie temperature,EXP,5T,None,43.0,None,K,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Tb20,amorphous,AAM+SC,AAM and scution cast into 1.5mm diameter copper mold ,curie temperature,EXP,5T,None,29.0,None,K,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Tm20,amorphous,AAM+SC,AAM and scution cast into 1mm diameter copper mold ,curie temperature,EXP,5T,None,13.0,None,K,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Gd20,amorphous,AAM+SC,AAM and scution cast into 1.5mm diameter copper mold ,glass transition temperature,EXP,5T,None,610.0,None,K,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Tb20,amorphous,AAM+SC,AAM and scution cast into 1.5mm diameter copper mold ,glass transition temperature,EXP,5T,None,623.0,None,K,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Tm20,amorphous,AAM+SC,AAM and scution cast into 1mm diameter copper mold ,glass transition temperature,EXP,5T,None,645.0,None,K,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Gd20,amorphous,AAM+SC,AAM and scution cast into 1.5mm diameter copper mold ,peak magnetic entropy change,EXP,5T,None,9.1,None,J/kgK,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Tb20,amorphous,AAM+SC,AAM and scution cast into 1.5mm diameter copper mold ,peak magnetic entropy change,EXP,5T,None,8.6,None,J/kgK,T1,10.1016/j.intermet.2018.03.002
None,Er20 Dy20 Co20 Al20 Tm20,amorphous,AAM+SC,AAM and scution cast into 1mm diameter copper mold ,peak magnetic entropy change,EXP,5T,None,11.9,None,J/kgK,T1,10.1016/j.intermet.2018.03.002
None,Gd10 Tb10 Dy10 Ho10 Er10 Y10 Ni10 Co10 Ag10 Al10,amorphous,AAM+MS,denary HEMG,curie temperature,EXP,5T,None,29.0,None,K,T1,10.1016/j.jallcom.2018.10.328
None,Gd10 Tb10 Dy10 Ho10 Er10 Y10 Ni10 Co10 Ag10 Al10,amorphous,AAM+MS,denary HEMG,glass transition temperature,EXP,5T,None,597.0,None,K,T1,10.1016/j.jallcom.2018.10.328
None,Gd10 Tb10 Dy10 Ho10 Er10 Y10 Ni10 Co10 Ag10 Al10,amorphous,AAM+MS,denary HEMG,peak magnetic entropy change,EXP,5T,None,10.64,None,J/kgK,T1,10.1016/j.jallcom.2018.10.328
None,Gd25 Co25 Al25 Y15 Dy10,amorphous,AAM+SC,suction cast into 1mm diameter rods; made and tested with XRD to contrast structure with ribbons finding no major changes but dual peak DSC curve,None,None,None,None,None,None,None,None,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Ho10,amorphous,AAM+SC,suction cast into 1mm diameter rods; made and tested with XRD to contrast structure with ribbons finding no major changes but dual peak DSC curve,None,None,None,None,None,None,None,None,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Er10,amorphous,AAM+SC,suction cast into 1mm diameter rods; made and tested with XRD to contrast structure with ribbons finding no major changes but dual peak DSC curve,None,None,None,None,None,None,None,None,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y25,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,curie temperature,EXP,5T,None,39.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Dy10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,curie temperature,EXP,5T,None,44.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Ho10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,curie temperature,EXP,5T,None,41.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Er10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,curie temperature,EXP,5T,None,43.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y25,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,glass transition temperature,EXP,5T,None,626.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Dy10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,glass transition temperature,EXP,5T,None,628.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Ho10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,glass transition temperature,EXP,5T,None,626.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Er10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,glass transition temperature,EXP,5T,None,628.0,None,K,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y25,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,peak magnetic entropy change,EXP,5T,None,6.02,None,J/kgK,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Dy10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,peak magnetic entropy change,EXP,5T,None,6.76,None,J/kgK,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Ho10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,peak magnetic entropy change,EXP,5T,None,7.35,None,J/kgK,T1,10.1016/j.jallcom.2020.154101
None,Gd25 Co25 Al25 Y15 Er10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,peak magnetic entropy change,EXP,5T,None,6.96,None,J/kgK,T1,10.1016/j.jallcom.2020.154101
None,Ti35 Zr25 Ta15 Nb15 Sn10,BCC+BCC,VAM,minor secondary disordered ZrSn-rich BCC ,nanohardness,EXP,None,298.0,5990000000.0,None,Pa,F3b,10.1016/j.intermet.2023.107947
None,Ti35 Zr25 Ta15 Nb15 Sn10,BCC+BCC+HCP+Zr5Sn3,VAM+HW,as cast ingot was slowly pressed up to 4000MPa and held at 1800K for 10min and releived without any quench; majority disordered BCC with nanoscale Zr5Sn3 and BCC precipitation with nanoscale LRO,nanohardness,EXP,None,298.0,7470000000.0,None,Pa,F3b,10.1016/j.intermet.2023.107947
None,Mg30 Zn30 Sn30 Sr5 Bi5,Mg2Sn+MgSnSr+Mg38Sr9+alpha+MgZn,AIM,very complex as-solidified microstrcuture with 5-8 phases detected / discussed by authors but treat data with caution,hardness,EXP,None,298.0,1716225000.0,735525000.0,Pa,None,10.3390/coatings12040531 
None,Mg30 Zn30 Sn30 Sr5 Bi5,Mg2Sn+MgSnSr+Mg38Sr9+alpha+MgZn,AIM,very complex as-solidified microstrcuture with 5-8 phases detected / discussed by authors but treat data with caution,elastic modulus,EXP,None,298.0,17980000000.0,None,Pa,T2,10.3390/coatings12040531 
None,Mg30 Zn30 Sn30 Sr5 Bi5,Mg2Sn+MgSnSr+Mg38Sr9+alpha+MgZn,AIM,very complex as-solidified microstrcuture with 5-8 phases detected / discussed by authors but treat data with caution,compressive yield strength,EXP,None,298.0,192.84,None,Pa,T2,10.3390/coatings12040531 
None,Mg30 Zn30 Sn30 Sr5 Bi5,Mg2Sn+MgSnSr+Mg38Sr9+alpha+MgZn,AIM,very complex as-solidified microstrcuture with 5-8 phases detected / discussed by authors but treat data with caution,melting point,EXP,None,None,693.0,None,K,None,10.3390/coatings12040531 
None,Cr16 Mn16 Fe16 Co16 Ni16 P20,FCC+CrCoP+Ni3P+MnNiP,AAM,complex eutectic-like microstructure,None,None,None,None,None,None,None,None,10.3390/ma18235261
None,Cr16 Mn16 Fe16 Co16 Ni16 P20,amorphous,AAM+MS,melt spun onto copper at 20m/s resulting in 20um thick ribbons ,None,None,None,None,None,None,None,None,10.3390/ma18235261
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,minimum compressive ductility,EXP,1e-4 strain rate,298.0,70.0,None,%,F2,10.1063/1.3575562
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,UCS,EXP,1e-4 strain rate,298.0,363000000.0,None,Pa,F2,10.1063/1.3575562
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,compressive yield strength,EXP,1e-4 strain rate,None,320000000.0,None,Pa,F2,10.1063/1.3575562
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,glass transition temperature,EXP,None,None,323.0,None,K,None,10.1063/1.3575562
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,electrical resistivity ,EXP,None,298.0,1.4e-06,None,Ohm*m,None,10.1063/1.3575562
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,viscosity,EXP,None,298.0,10000000000000.0,None,Pa*s,None,10.1063/1.3575562
None,Zn20 Ca20 Sr20 Yb20 (Li0.55 Mg0.45)20,amorphous,VIM+DC,remarkable homogenous deformation at room temperature with 4 times lower strength at 1e-5 strain rate compared to 1e-4,hardness,EXP,None,298.0,820000000.0,None,Pa,None,10.1063/1.3575562
None,Ti20 Zr20 Cu20 Ni20 Be20,amorphous,AAM+SC,None,hardness,EXP,None,298.0,6671702100.0,80417400.0,Pa,None,10.1016/j.jnoncrysol.2013.01.022
None,Ti20 Zr20 Cu20 Ni20 Be20,FCC+BCC+Ni7Zr2,AAM+A,annealed at 813K for 1h to crystallize,None,None,None,None,None,None,None,None,10.1016/j.jnoncrysol.2013.01.022
None,Ti20 Zr20 Cu20 Ni20 Be20,amorphous,AAM+SC,None,UCS,EXP,None,298.0,2315000000.0,None,Pa,None,10.1016/j.jnoncrysol.2013.01.022
None,Ti20 Zr20 Cu20 Ni20 Be20,amorphous,AAM+SC,None,compressive ductility,EXP,None,298.0,2.0,None,%,None,10.1016/j.jnoncrysol.2013.01.022
None,Ti20 Zr20 Cu20 Ni20 Be20,amorphous,AAM+SC,None,glass transition temperature,EXP,None,None,683.0,None,K,None,10.1016/j.jnoncrysol.2013.01.022
Pb0,Cu Cr Fe Ti Zn,BCC+FCC+Ti3Zn22,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; majority FCC,hardness,EXP,None,298.0,6304499999.999991,226828571.42857894,Pa,F4,10.1016/j.wear.2018.05.023
Pb5,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)95 Pb5,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,hardness,EXP,None,298.0,5143671428.571425,124533333.33333623,Pa,F4,10.1016/j.wear.2018.05.023
Pb10,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)90 Pb10,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,hardness,EXP,None,298.0,3893890476.1904726,93399999.99999493,Pa,F4,10.1016/j.wear.2018.05.023
Pb20,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)80 Pb20,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,hardness,EXP,None,298.0,3475814285.714276,124533333.33333623,Pa,F4,10.1016/j.wear.2018.05.023
Pb0,Cu Cr Fe Ti Zn,BCC+FCC+Ti3Zn22,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; majority FCC,elastic modulus,EXP,None,298.0,241000000000.0,30000000000.0,Pa,T2,10.1016/j.wear.2018.05.023
Pb5,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)95 Pb5,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,elastic modulus,EXP,None,298.0,174000000000.0,14000000000.0,Pa,T2,10.1016/j.wear.2018.05.023
Pb10,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)90 Pb10,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,elastic modulus,EXP,None,298.0,144000000000.0,18000000000.0,Pa,T2,10.1016/j.wear.2018.05.023
Pb0,Cu Cr Fe Ti Zn,BCC+FCC+Ti3Zn22,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; majority FCC,compressive yield strength,EXP,None,298.0,585000000.0,None,Pa,T2,10.1016/j.wear.2018.05.023
Pb5,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)95 Pb5,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,compressive yield strength,EXP,None,298.0,440000000.0,None,Pa,T2,10.1016/j.wear.2018.05.023
Pb10,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)90 Pb10,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,compressive yield strength,EXP,None,298.0,258000000.0,None,Pa,T2,10.1016/j.wear.2018.05.023
Pb0,Cu Cr Fe Ti Zn,BCC+FCC+Ti3Zn22,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; majority FCC,UCS,EXP,None,298.0,1436000000.0,70000000.0,Pa,T2,10.1016/j.wear.2018.05.023
Pb5,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)95 Pb5,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,UCS,EXP,None,298.0,856000000.0,100000000.0,Pa,T2,10.1016/j.wear.2018.05.023
Pb10,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)90 Pb10,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,UCS,EXP,None,298.0,1151000000.0,21000000.0,Pa,T2,10.1016/j.wear.2018.05.023
Pb0,Cu Cr Fe Ti Zn,BCC+FCC+Ti3Zn22,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; majority FCC,compressive ductility,EXP,None,298.0,20.3,0.6,%,T2,10.1016/j.wear.2018.05.023
Pb5,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)95 Pb5,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,compressive ductility,EXP,None,298.0,14.7,0.3,%,T2,10.1016/j.wear.2018.05.023
Pb10,(Cu0.2 Cr0.2 Fe0.2 Ti0.2 Zn0.2)90 Pb10,BCC+FCC+Ti3Zn22+FCC,MA+SPS,ball milled at 200rpm with 2:1 ratio for days until alloyed with breaks every 1h to prevent overheating and SPS under 50MPa at 1073K for 3min; higher sintering temperatures resulted in lover density; Ti3Zn22 is a complex P42/mbc intermetallic first determined in 1995; possibly some FeTi Pm3m as well; the second FCC is mostly lead; similar primary FCC and BCC volume fraction,compressive ductility,EXP,None,298.0,16.7,0.4,%,T2,10.1016/j.wear.2018.05.023
None,Fe3 Cr2 Al2 Cu Ni4 Si5,amorphous,MA+CIP,amorphous with BCC nanocrystals; ball milled at 900rpm with 60:1 ratio for 40h with steel rods in argon and compacted under ultrahigh 6000MPa at low 573K into 10mmx10mm cylinders,hardness,EXP,None,298.0,11278050000.0,None,Pa,None,10.1007/s40195-019-00977-1
None,Fe3 Cr2 Al2 Cu Ni4 Si5,amorphous,MA+CIP,amorphous with BCC nanocrystals; ball milled at 900rpm with 60:1 ratio for 40h with steel rods in argon and compacted under ultrahigh 6000MPa at low 573K into 10mmx10mm cylinders,corrosion potential,EXP,3.5 wt.% NaCl solution,298.0,-0.19,None,V,None,10.1007/s40195-019-00977-1
TZH,Ti Zr Hf,HCP,AAM,None,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZHR5,(Ti0.333 Zr0.333 Hf0.333)95 Re5,HCP,AAM,None,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZHR10,(Ti0.333 Zr0.333 Hf0.333)90 Re10,HCP+HCP,AAM,None,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZHR,Ti Zr Hf Re,HCP+HCP,AAM,None,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZHR5A5,(Ti0.333 Zr0.333 Hf0.333)90 Re5 Al5,HCP,AAM,None,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZHR5A7,(Ti0.333 Zr0.333 Hf0.333)88 Re5 Al7,HCP+L12,AAM,L12 is Zr3Al intermetallic,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZHR5A5,(Ti0.333 Zr0.333 Hf0.333)90 Re5 Al5,HCP+HCP+laves,AAM+A,annealed at 1273K for 24h; HfRe2 cubic laves phase,None,None,None,None,None,None,None,None,10.1080/09500839.2022.2120644
TZH,Ti Zr Hf,HCP,AAM,None,hardness,EXP,None,298.0,7850000000.0,370000000.0,Pa,T3,10.1080/09500839.2022.2120644
TZHR5,(Ti0.333 Zr0.333 Hf0.333)95 Re5,HCP,AAM,None,hardness,EXP,None,298.0,7980000000.0,380000000.0,Pa,T3,10.1080/09500839.2022.2120644
TZHR5A5,(Ti0.333 Zr0.333 Hf0.333)90 Re5 Al5,HCP,AAM,None,hardness,EXP,None,298.0,8350000000.0,420000000.0,Pa,T3,10.1080/09500839.2022.2120644
TZH,Ti Zr Hf,HCP,AAM,None,elastic modulus,EXP,None,298.0,116500000000.0,2800000000.0,Pa,T3,10.1080/09500839.2022.2120644
TZHR5,(Ti0.333 Zr0.333 Hf0.333)95 Re5,HCP,AAM,None,elastic modulus,EXP,None,298.0,121200000000.0,1900000000.0,Pa,T3,10.1080/09500839.2022.2120644
TZHR5A5,(Ti0.333 Zr0.333 Hf0.333)90 Re5 Al5,HCP,AAM,None,elastic modulus,EXP,None,298.0,129800000000.0,2000000000.0,Pa,T3,10.1080/09500839.2022.2120644
None,Al15 Ti40 Nb20 Hf10 V15,BCC,AAM,drop cast into a copper mold for rectangular shape instead of button; average and SD from 3 tests,tensile yield stress,EXP,1e-4 strain rate,298.0,1222200000.0,4100000.0,Pa,T2,10.1016/j.msea.2026.150740
None,Al15 Ti40 Nb20 Hf10 V15,BCC,AAM,drop cast into a copper mold for rectangular shape instead of button; average and SD from 3 tests,UTS,EXP,1e-4 strain rate,298.0,1264400000.0,12600000.0,Pa,T2,10.1016/j.msea.2026.150740
None,Al15 Ti40 Nb20 Hf10 V15,BCC,AAM,drop cast into a copper mold for rectangular shape instead of button; average and SD from 3 tests,tensile ductility,EXP,1e-4 strain rate,298.0,19.7,0.9,%,T2,10.1016/j.msea.2026.150740
None,Al15 Ti40 Nb20 Hf10 V15,BCC,AAM,drop cast into a copper mold for rectangular shape instead of button,uniform elongation,EXP,1e-4 strain rate,298.0,16.0,None,%,None,10.1016/j.msea.2026.150740
Nd0,CoCrFeMnNi,FCC,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; ductile fracture,tensile yield stress,EXP,None,298.0,226000000.0,None,Pa,None,10.1016/j.msea.2019.138192
Nd0.1,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99.9 Nd0.1,FCC,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; ductile fracture,tensile yield stress,EXP,None,298.0,219000000.0,None,Pa,None,10.1016/j.msea.2019.138192
Nd0.5,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99.5 Nd0.5,FCC+HCP,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; minor NdNiMn-rich HCP nanoprecipitates with 150% hardness of matrix; ductile fracture,tensile yield stress,EXP,None,298.0,270000000.0,None,Pa,None,10.1016/j.msea.2019.138192
Nd1.0,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99 Nd1,FCC+HCP,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; minor NdNiMn-rich HCP nanoprecipitates with 150% hardness of matrix; ductile fracture,tensile yield stress,EXP,None,298.0,322000000.0,None,Pa,None,10.1016/j.msea.2019.138192
Nd0,CoCrFeMnNi,FCC,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; ductile fracture,UTS,EXP,None,298.0,587000000.0,None,Pa,F7a,10.1016/j.msea.2019.138192
Nd0.1,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99.9 Nd0.1,FCC,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; ductile fracture,UTS,EXP,None,298.0,581000000.0,None,Pa,F7a,10.1016/j.msea.2019.138192
Nd0.5,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99.5 Nd0.5,FCC+HCP,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; minor NdNiMn-rich HCP nanoprecipitates with 150% hardness of matrix; ductile fracture,UTS,EXP,None,298.0,707000000.0,None,Pa,F7a,10.1016/j.msea.2019.138192
Nd1.0,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99 Nd1,FCC+HCP,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; minor NdNiMn-rich HCP nanoprecipitates with 150% hardness of matrix; ductile fracture,UTS,EXP,None,298.0,819000000.0,None,Pa,F7a,10.1016/j.msea.2019.138192
Nd0,CoCrFeMnNi,FCC,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; ductile fracture,tensile ductility,EXP,None,298.0,65.7,None,%,F7a,10.1016/j.msea.2019.138192
Nd0.1,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99.9 Nd0.1,FCC,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; ductile fracture,tensile ductility,EXP,None,298.0,56.4,None,%,F7a,10.1016/j.msea.2019.138192
